"wd_id","status","variable","value_old","value_new"
"Q1739672","NEWvalue","name_ja","","パール川"
"Q1739672","DELvalue","name_ko","パール川",""
"Q1739672","NEWvalue","name_nl","","Pearl"
"Q1739672","DELvalue","name_pl","Pearl River",""
"Q1739672","NEWvalue","name_pt","","Rio Pearl"
"Q1739672","MODvalue","name_ru","Rio Pearl","Перл"
"Q1739672","DELvalue","name_sv","Перл",""
"Q1739672","MODvalue","name_de","Pearl River","Pearl"
"Q1739672","MODvalue","name_es","Pearl River","Río Pearl"
"Q1739672","MODvalue","name_fr","Río Pearl","rivière aux Perles"
"Q1739672","DELvalue","name_el","rivière aux Perles",""
"Q1739672","NEWvalue","name_ja","","パール川"
"Q1739672","DELvalue","name_ko","パール川",""
"Q1739672","NEWvalue","name_nl","","Pearl"
"Q1739672","DELvalue","name_pl","Pearl River",""
"Q1739672","NEWvalue","name_pt","","Rio Pearl"
"Q1739672","MODvalue","name_ru","Rio Pearl","Перл"
"Q1739672","DELvalue","name_sv","Перл",""
"Q1739672","MODvalue","name_de","Pearl River","Pearl"
"Q1739672","MODvalue","name_es","Pearl River","Río Pearl"
"Q1739672","MODvalue","name_fr","Río Pearl","rivière aux Perles"
"Q1739672","DELvalue","name_el","rivière aux Perles",""
"Q1739672","NEWvalue","name_ja","","パール川"
"Q1739672","DELvalue","name_ko","パール川",""
"Q1739672","NEWvalue","name_nl","","Pearl"
"Q1739672","DELvalue","name_pl","Pearl River",""
"Q1739672","NEWvalue","name_pt","","Rio Pearl"
"Q1739672","MODvalue","name_ru","Rio Pearl","Перл"
"Q1739672","DELvalue","name_sv","Перл",""
"Q1739672","MODvalue","name_de","Pearl River","Pearl"
"Q1739672","MODvalue","name_es","Pearl River","Río Pearl"
"Q1739672","MODvalue","name_fr","Río Pearl","rivière aux Perles"
"Q1739672","DELvalue","name_el","rivière aux Perles",""
"Q1739672","NEWvalue","name_ja","","パール川"
"Q1739672","DELvalue","name_ko","パール川",""
"Q1739672","NEWvalue","name_nl","","Pearl"
"Q1739672","DELvalue","name_pl","Pearl River",""
"Q1739672","NEWvalue","name_pt","","Rio Pearl"
"Q1739672","MODvalue","name_ru","Rio Pearl","Перл"
"Q1739672","DELvalue","name_sv","Перл",""
"Q851368","MODvalue","name_de","Oconee River","Oconee"
"Q851368","MODvalue","name_es","Oconee River","Río Oconee"
"Q851368","MODvalue","name_fr","Río Oconee","Oconee"
"Q851368","DELvalue","name_el","Oconee",""
"Q851368","NEWvalue","name_nl","","Oconee"
"Q851368","DELvalue","name_pl","Oconee River",""
"Q851368","MODvalue","name_de","Oconee River","Oconee"
"Q851368","MODvalue","name_es","Oconee River","Río Oconee"
"Q851368","MODvalue","name_fr","Río Oconee","Oconee"
"Q851368","DELvalue","name_el","Oconee",""
"Q851368","NEWvalue","name_nl","","Oconee"
"Q851368","DELvalue","name_pl","Oconee River",""
"Q2155722","MODvalue","name_es","George River","Río George"
"Q2155722","MODvalue","name_fr","Río George","rivière George"
"Q2155722","DELvalue","name_el","rivière George",""
"Q2155722","NEWvalue","name_ja","","ジョージ川"
"Q2155722","DELvalue","name_ko","ジョージ川",""
"Q2155722","NEWvalue","name_pl","","George"
"Q2155722","DELvalue","name_pt","George",""
"Q2155722","NEWvalue","name_ru","","Джордж"
"Q2155722","MODvalue","name_sv","Джордж","Rivière George"
"Q2155722","DELvalue","name_tr","Rivière George",""
"Q2155722","MODvalue","name_es","George River","Río George"
"Q2155722","MODvalue","name_fr","Río George","rivière George"
"Q2155722","DELvalue","name_el","rivière George",""
"Q2155722","NEWvalue","name_ja","","ジョージ川"
"Q2155722","DELvalue","name_ko","ジョージ川",""
"Q2155722","NEWvalue","name_pl","","George"
"Q2155722","DELvalue","name_pt","George",""
"Q2155722","NEWvalue","name_ru","","Джордж"
"Q2155722","MODvalue","name_sv","Джордж","Rivière George"
"Q2155722","DELvalue","name_tr","Rivière George",""
"Q2155722","MODvalue","name_es","George River","Río George"
"Q2155722","MODvalue","name_fr","Río George","rivière George"
"Q2155722","DELvalue","name_el","rivière George",""
"Q2155722","NEWvalue","name_ja","","ジョージ川"
"Q2155722","DELvalue","name_ko","ジョージ川",""
"Q2155722","NEWvalue","name_pl","","George"
"Q2155722","DELvalue","name_pt","George",""
"Q2155722","NEWvalue","name_ru","","Джордж"
"Q2155722","MODvalue","name_sv","Джордж","Rivière George"
"Q2155722","DELvalue","name_tr","Rivière George",""
"Q167118","MODvalue","name_de","Stewart River","Stewart"
"Q167118","MODvalue","name_es","Stewart River","Stewart"
"Q167118","DELvalue","name_el","Stewart",""
"Q167118","NEWvalue","name_pl","","Stewart"
"Q167118","DELvalue","name_pt","Stewart River",""
"Q167118","NEWvalue","name_ru","","Стьюарт"
"Q167118","MODvalue","name_sv","Стьюарт","Stewart"
"Q167118","DELvalue","name_tr","Stewart River",""
"Q167118","MODvalue","name_de","Stewart River","Stewart"
"Q167118","MODvalue","name_es","Stewart River","Stewart"
"Q167118","DELvalue","name_el","Stewart",""
"Q167118","NEWvalue","name_pl","","Stewart"
"Q167118","DELvalue","name_pt","Stewart River",""
"Q167118","NEWvalue","name_ru","","Стьюарт"
"Q167118","MODvalue","name_sv","Стьюарт","Stewart"
"Q167118","DELvalue","name_tr","Stewart River",""
"Q167118","MODvalue","name_de","Stewart River","Stewart"
"Q167118","MODvalue","name_es","Stewart River","Stewart"
"Q167118","DELvalue","name_el","Stewart",""
"Q167118","NEWvalue","name_pl","","Stewart"
"Q167118","DELvalue","name_pt","Stewart River",""
"Q167118","NEWvalue","name_ru","","Стьюарт"
"Q167118","MODvalue","name_sv","Стьюарт","Stewart"
"Q167118","DELvalue","name_tr","Stewart River",""
"Q1848950","MODvalue","name_de","Rogue River","Rogue"
"Q1848950","MODvalue","name_es","Rogue River","Río Rogue"
"Q1848950","MODvalue","name_fr","Río Rogue","Rogue"
"Q1848950","DELvalue","name_el","Rogue",""
"Q1848950","NEWvalue","name_it","","Rogue"
"Q1848950","MODvalue","name_ja","Rogue","ローグ川"
"Q1848950","DELvalue","name_ko","ローグ川",""
"Q1848950","NEWvalue","name_nl","","Rogue"
"Q1848950","DELvalue","name_pt","Rogue",""
"Q1848950","NEWvalue","name_ru","","Рог"
"Q1848950","MODvalue","name_sv","Рог","Rogue"
"Q1848950","DELvalue","name_tr","Rogue River",""
"Q1848950","NEWvalue","name_zh","","罗格河"
"Q1848950","MODvalue","name_de","Rogue River","Rogue"
"Q1848950","MODvalue","name_es","Rogue River","Río Rogue"
"Q1848950","MODvalue","name_fr","Río Rogue","Rogue"
"Q1848950","DELvalue","name_el","Rogue",""
"Q1848950","NEWvalue","name_it","","Rogue"
"Q1848950","MODvalue","name_ja","Rogue","ローグ川"
"Q1848950","DELvalue","name_ko","ローグ川",""
"Q1848950","NEWvalue","name_nl","","Rogue"
"Q1848950","DELvalue","name_pt","Rogue",""
"Q1848950","NEWvalue","name_ru","","Рог"
"Q1848950","MODvalue","name_sv","Рог","Rogue"
"Q1848950","DELvalue","name_tr","Rogue River",""
"Q1848950","NEWvalue","name_zh","","罗格河"
"Q1848950","MODvalue","name_de","Rogue River","Rogue"
"Q1848950","MODvalue","name_es","Rogue River","Río Rogue"
"Q1848950","MODvalue","name_fr","Río Rogue","Rogue"
"Q1848950","DELvalue","name_el","Rogue",""
"Q1848950","NEWvalue","name_it","","Rogue"
"Q1848950","MODvalue","name_ja","Rogue","ローグ川"
"Q1848950","DELvalue","name_ko","ローグ川",""
"Q1848950","NEWvalue","name_nl","","Rogue"
"Q1848950","DELvalue","name_pt","Rogue",""
"Q1848950","NEWvalue","name_ru","","Рог"
"Q1848950","MODvalue","name_sv","Рог","Rogue"
"Q1848950","DELvalue","name_tr","Rogue River",""
"Q1848950","NEWvalue","name_zh","","罗格河"
"Q1848950","MODvalue","name_de","Rogue River","Rogue"
"Q1848950","MODvalue","name_es","Rogue River","Río Rogue"
"Q1848950","MODvalue","name_fr","Río Rogue","Rogue"
"Q1848950","DELvalue","name_el","Rogue",""
"Q1848950","NEWvalue","name_it","","Rogue"
"Q1848950","MODvalue","name_ja","Rogue","ローグ川"
"Q1848950","DELvalue","name_ko","ローグ川",""
"Q1848950","NEWvalue","name_nl","","Rogue"
"Q1848950","DELvalue","name_pt","Rogue",""
"Q1848950","NEWvalue","name_ru","","Рог"
"Q1848950","MODvalue","name_sv","Рог","Rogue"
"Q1848950","DELvalue","name_tr","Rogue River",""
"Q1848950","NEWvalue","name_zh","","罗格河"
"Q3048862","DELvalue","name_es","Eel River",""
"Q3048862","NEWvalue","name_fr","","Eel"
"Q3048862","DELvalue","name_el","Eel",""
"Q3048862","NEWvalue","name_it","","Eel"
"Q3048862","MODvalue","name_ja","Eel River","イール川"
"Q3048862","DELvalue","name_ko","イール川",""
"Q3048862","NEWvalue","name_nl","","Eel"
"Q3048862","DELvalue","name_pl","Eel River",""
"Q3048862","NEWvalue","name_tr","","Eel Nehri"
"Q3048862","DELvalue","name_vi","Eel Nehri",""
"Q3048862","NEWvalue","name_zh","","鰻魚河"
"Q3048862","DELvalue","name_es","Eel River",""
"Q3048862","NEWvalue","name_fr","","Eel"
"Q3048862","DELvalue","name_el","Eel",""
"Q3048862","NEWvalue","name_it","","Eel"
"Q3048862","MODvalue","name_ja","Eel River","イール川"
"Q3048862","DELvalue","name_ko","イール川",""
"Q3048862","NEWvalue","name_nl","","Eel"
"Q3048862","DELvalue","name_pl","Eel River",""
"Q3048862","NEWvalue","name_tr","","Eel Nehri"
"Q3048862","DELvalue","name_vi","Eel Nehri",""
"Q3048862","NEWvalue","name_zh","","鰻魚河"
"Q3048862","DELvalue","name_es","Eel River",""
"Q3048862","NEWvalue","name_fr","","Eel"
"Q3048862","DELvalue","name_el","Eel",""
"Q3048862","NEWvalue","name_it","","Eel"
"Q3048862","MODvalue","name_ja","Eel River","イール川"
"Q3048862","DELvalue","name_ko","イール川",""
"Q3048862","NEWvalue","name_nl","","Eel"
"Q3048862","DELvalue","name_pl","Eel River",""
"Q3048862","NEWvalue","name_tr","","Eel Nehri"
"Q3048862","DELvalue","name_vi","Eel Nehri",""
"Q3048862","NEWvalue","name_zh","","鰻魚河"
"Q3048862","DELvalue","name_es","Eel River",""
"Q3048862","NEWvalue","name_fr","","Eel"
"Q3048862","DELvalue","name_el","Eel",""
"Q3048862","NEWvalue","name_it","","Eel"
"Q3048862","MODvalue","name_ja","Eel River","イール川"
"Q3048862","DELvalue","name_ko","イール川",""
"Q3048862","NEWvalue","name_nl","","Eel"
"Q3048862","DELvalue","name_pl","Eel River",""
"Q3048862","NEWvalue","name_tr","","Eel Nehri"
"Q3048862","DELvalue","name_vi","Eel Nehri",""
"Q3048862","NEWvalue","name_zh","","鰻魚河"
"Q2331044","MODvalue","name_de","Stanislaus River","Stanislaus"
"Q2331044","DELvalue","name_es","Stanislaus River",""
"Q2331044","NEWvalue","name_fr","","Stanislaus"
"Q2331044","DELvalue","name_el","Stanislaus",""
"Q2331044","NEWvalue","name_nl","","Stanislaus"
"Q2331044","DELvalue","name_pl","Stanislaus",""
"Q2331044","MODvalue","name_de","Stanislaus River","Stanislaus"
"Q2331044","DELvalue","name_es","Stanislaus River",""
"Q2331044","NEWvalue","name_fr","","Stanislaus"
"Q2331044","DELvalue","name_el","Stanislaus",""
"Q2331044","NEWvalue","name_nl","","Stanislaus"
"Q2331044","DELvalue","name_pl","Stanislaus",""
"Q2331044","MODvalue","name_de","Stanislaus River","Stanislaus"
"Q2331044","DELvalue","name_es","Stanislaus River",""
"Q2331044","NEWvalue","name_fr","","Stanislaus"
"Q2331044","DELvalue","name_el","Stanislaus",""
"Q2331044","NEWvalue","name_nl","","Stanislaus"
"Q2331044","DELvalue","name_pl","Stanislaus",""
"Q1136502","MODvalue","name_de","Minnesota River","Minnesota"
"Q1136502","MODvalue","name_es","Minnesota River","Río Minnesota"
"Q1136502","MODvalue","name_fr","Río Minnesota","Minnesota"
"Q1136502","DELvalue","name_el","Minnesota",""
"Q1136502","NEWvalue","name_id","","Sungai Minnesota"
"Q1136502","MODvalue","name_it","Sungai Minnesota","Minnesota"
"Q1136502","MODvalue","name_ja","Minnesota","ミネソタ川"
"Q1136502","MODvalue","name_ko","ミネソタ川","미네소타 강"
"Q1136502","MODvalue","name_nl","미네소타 강","Minnesota"
"Q1136502","MODvalue","name_pl","Minnesota River","Minnesota"
"Q1136502","MODvalue","name_pt","Minnesota","Rio Minnesota"
"Q1136502","MODvalue","name_ru","Rio Minnesota","Миннесота"
"Q1136502","MODvalue","name_sv","Миннесота","Minnesotafloden"
"Q1136502","DELvalue","name_tr","Minnesotafloden",""
"Q1136502","NEWvalue","name_vi","","Sông Minnesota"
"Q1136502","MODvalue","name_zh","Sông Minnesota","明尼苏达河"
"Q1136502","MODvalue","name_de","Minnesota River","Minnesota"
"Q1136502","MODvalue","name_es","Minnesota River","Río Minnesota"
"Q1136502","MODvalue","name_fr","Río Minnesota","Minnesota"
"Q1136502","DELvalue","name_el","Minnesota",""
"Q1136502","NEWvalue","name_id","","Sungai Minnesota"
"Q1136502","MODvalue","name_it","Sungai Minnesota","Minnesota"
"Q1136502","MODvalue","name_ja","Minnesota","ミネソタ川"
"Q1136502","MODvalue","name_ko","ミネソタ川","미네소타 강"
"Q1136502","MODvalue","name_nl","미네소타 강","Minnesota"
"Q1136502","MODvalue","name_pl","Minnesota River","Minnesota"
"Q1136502","MODvalue","name_pt","Minnesota","Rio Minnesota"
"Q1136502","MODvalue","name_ru","Rio Minnesota","Миннесота"
"Q1136502","MODvalue","name_sv","Миннесота","Minnesotafloden"
"Q1136502","DELvalue","name_tr","Minnesotafloden",""
"Q1136502","NEWvalue","name_vi","","Sông Minnesota"
"Q1136502","MODvalue","name_zh","Sông Minnesota","明尼苏达河"
"Q59464","MODvalue","name_de","Mattagami River","Mattagami"
"Q59464","MODvalue","name_es","Mattagami River","Mattagami"
"Q59464","MODvalue","name_fr","Mattagami","rivière Mattagami"
"Q59464","DELvalue","name_el","Mattagami River",""
"Q59464","NEWvalue","name_it","","Mattagami"
"Q59464","DELvalue","name_ja","Mattagami",""
"Q59464","NEWvalue","name_nl","","Mattagami"
"Q59464","DELvalue","name_pl","Mattagami River",""
"Q59464","NEWvalue","name_sv","","Mattagami"
"Q59464","DELvalue","name_tr","Mattagami River",""
"Q1547693","MODvalue","name_de","Groundhog River","Groundhog"
"Q1547693","DELvalue","name_es","Groundhog River",""
"Q1547693","NEWvalue","name_fr","","Groundhog"
"Q1547693","DELvalue","name_el","Groundhog River",""
"Q1547693","NEWvalue","name_nl","","Groundhog"
"Q1547693","DELvalue","name_pl","Groundhog River",""
"Q1547693","NEWvalue","name_sv","","Groundhog"
"Q1547693","DELvalue","name_tr","Groundhog River",""
"Q1034421","MODvalue","name_de","Cape Fear River","Cape Fear"
"Q1034421","MODvalue","name_es","Cape Fear River","Río Cape Fear"
"Q1034421","MODvalue","name_fr","Río Cape Fear","Cape Fear"
"Q1034421","DELvalue","name_el","Cape Fear",""
"Q1034421","NEWvalue","name_nl","","Cape Fear"
"Q1034421","DELvalue","name_pl","Cape Fear River",""
"Q1034421","NEWvalue","name_pt","","Rio Cape Fear"
"Q1034421","MODvalue","name_ru","Rio Cape Fear","Кейп-Фир"
"Q1034421","DELvalue","name_sv","Кейп-Фир",""
"Q1034421","MODvalue","name_de","Cape Fear River","Cape Fear"
"Q1034421","MODvalue","name_es","Cape Fear River","Río Cape Fear"
"Q1034421","MODvalue","name_fr","Río Cape Fear","Cape Fear"
"Q1034421","DELvalue","name_el","Cape Fear",""
"Q1034421","NEWvalue","name_nl","","Cape Fear"
"Q1034421","DELvalue","name_pl","Cape Fear River",""
"Q1034421","NEWvalue","name_pt","","Rio Cape Fear"
"Q1034421","MODvalue","name_ru","Rio Cape Fear","Кейп-Фир"
"Q1034421","DELvalue","name_sv","Кейп-Фир",""
"Q1034421","MODvalue","name_de","Cape Fear River","Cape Fear"
"Q1034421","MODvalue","name_es","Cape Fear River","Río Cape Fear"
"Q1034421","MODvalue","name_fr","Río Cape Fear","Cape Fear"
"Q1034421","DELvalue","name_el","Cape Fear",""
"Q1034421","NEWvalue","name_nl","","Cape Fear"
"Q1034421","DELvalue","name_pl","Cape Fear River",""
"Q1034421","NEWvalue","name_pt","","Rio Cape Fear"
"Q1034421","MODvalue","name_ru","Rio Cape Fear","Кейп-Фир"
"Q1034421","DELvalue","name_sv","Кейп-Фир",""
"Q271025","MODvalue","name_de","Nechako River","Nechako"
"Q271025","MODvalue","name_es","Nechako River","Nechako"
"Q271025","DELvalue","name_el","Nechako",""
"Q271025","NEWvalue","name_it","","Nechako"
"Q271025","MODvalue","name_ja","Nechako","ネチャコ川"
"Q271025","DELvalue","name_ko","ネチャコ川",""
"Q271025","NEWvalue","name_nl","","Nechako"
"Q271025","DELvalue","name_pl","Nechako River",""
"Q271025","NEWvalue","name_ru","","Нечако"
"Q271025","MODvalue","name_sv","Нечако","Nechakofloden"
"Q271025","DELvalue","name_tr","Nechakofloden",""
"Q271025","MODvalue","name_de","Nechako River","Nechako"
"Q271025","MODvalue","name_es","Nechako River","Nechako"
"Q271025","DELvalue","name_el","Nechako",""
"Q271025","NEWvalue","name_it","","Nechako"
"Q271025","MODvalue","name_ja","Nechako","ネチャコ川"
"Q271025","DELvalue","name_ko","ネチャコ川",""
"Q271025","NEWvalue","name_nl","","Nechako"
"Q271025","DELvalue","name_pl","Nechako River",""
"Q271025","NEWvalue","name_ru","","Нечако"
"Q271025","MODvalue","name_sv","Нечако","Nechakofloden"
"Q271025","DELvalue","name_tr","Nechakofloden",""
"Q271025","MODvalue","name_de","Nechako River","Nechako"
"Q271025","MODvalue","name_es","Nechako River","Nechako"
"Q271025","DELvalue","name_el","Nechako",""
"Q271025","NEWvalue","name_it","","Nechako"
"Q271025","MODvalue","name_ja","Nechako","ネチャコ川"
"Q271025","DELvalue","name_ko","ネチャコ川",""
"Q271025","NEWvalue","name_nl","","Nechako"
"Q271025","DELvalue","name_pl","Nechako River",""
"Q271025","NEWvalue","name_ru","","Нечако"
"Q271025","MODvalue","name_sv","Нечако","Nechakofloden"
"Q271025","DELvalue","name_tr","Nechakofloden",""
"Q251648","MODvalue","name_en","Grande Rivire de la Baleine","Great Whale"
"Q251648","MODvalue","name_es","Great Whale River","Grande rivière de la Baleine"
"Q251648","DELvalue","name_el","Grande rivière de la Baleine",""
"Q251648","NEWvalue","name_it","","Great Whale"
"Q251648","DELvalue","name_ja","Great Whale",""
"Q251648","NEWvalue","name_nl","","Great Whale"
"Q251648","MODvalue","name_pl","Great Whale River","Grande rivière de la Baleine"
"Q251648","DELvalue","name_pt","Grande rivière de la Baleine",""
"Q251648","NEWvalue","name_ru","","Гранд-Бален"
"Q251648","MODvalue","name_sv","Гранд-Бален","Grande rivière de la Baleine"
"Q251648","DELvalue","name_tr","Grande rivière de la Baleine",""
"Q251648","MODvalue","name_en","Grande Rivire de la Baleine","Great Whale"
"Q251648","MODvalue","name_es","Great Whale River","Grande rivière de la Baleine"
"Q251648","DELvalue","name_el","Grande rivière de la Baleine",""
"Q251648","NEWvalue","name_it","","Great Whale"
"Q251648","DELvalue","name_ja","Great Whale",""
"Q251648","NEWvalue","name_nl","","Great Whale"
"Q251648","MODvalue","name_pl","Great Whale River","Grande rivière de la Baleine"
"Q251648","DELvalue","name_pt","Grande rivière de la Baleine",""
"Q251648","NEWvalue","name_ru","","Гранд-Бален"
"Q251648","MODvalue","name_sv","Гранд-Бален","Grande rivière de la Baleine"
"Q251648","DELvalue","name_tr","Grande rivière de la Baleine",""
"Q1968809","MODvalue","name_es","Eastmain River","Río Eastmain"
"Q1968809","MODvalue","name_fr","Río Eastmain","rivière Eastmain"
"Q1968809","DELvalue","name_el","rivière Eastmain",""
"Q1968809","NEWvalue","name_it","","Eastmain"
"Q1968809","MODvalue","name_ja","Eastmain","イーストメイン川"
"Q1968809","DELvalue","name_ko","イーストメイン川",""
"Q1968809","NEWvalue","name_nl","","Eastmain"
"Q1968809","MODvalue","name_pl","Eastmain River","Eastmain"
"Q1968809","DELvalue","name_pt","Eastmain",""
"Q1968809","NEWvalue","name_ru","","Истмейн"
"Q1968809","MODvalue","name_sv","Истмейн","Rivière Eastmain"
"Q1968809","DELvalue","name_tr","Rivière Eastmain",""
"Q1968809","MODvalue","name_es","Eastmain River","Río Eastmain"
"Q1968809","MODvalue","name_fr","Río Eastmain","rivière Eastmain"
"Q1968809","DELvalue","name_el","rivière Eastmain",""
"Q1968809","NEWvalue","name_it","","Eastmain"
"Q1968809","MODvalue","name_ja","Eastmain","イーストメイン川"
"Q1968809","DELvalue","name_ko","イーストメイン川",""
"Q1968809","NEWvalue","name_nl","","Eastmain"
"Q1968809","MODvalue","name_pl","Eastmain River","Eastmain"
"Q1968809","DELvalue","name_pt","Eastmain",""
"Q1968809","NEWvalue","name_ru","","Истмейн"
"Q1968809","MODvalue","name_sv","Истмейн","Rivière Eastmain"
"Q1968809","DELvalue","name_tr","Rivière Eastmain",""
"Q434188","MODvalue","name_de","Altamaha River","Altamaha"
"Q434188","MODvalue","name_es","Altamaha River","Río Altamaha"
"Q434188","MODvalue","name_fr","Río Altamaha","Altamaha"
"Q434188","DELvalue","name_el","Altamaha",""
"Q434188","NEWvalue","name_ja","","アルタマハ川"
"Q434188","DELvalue","name_ko","アルタマハ川",""
"Q434188","NEWvalue","name_nl","","Altamaha"
"Q434188","DELvalue","name_pl","Altamaha River",""
"Q583044","MODvalue","name_es","Papaloapan River","Río Papaloapan"
"Q583044","MODvalue","name_el","Río Papaloapan","Παπαλοάπαν"
"Q583044","DELvalue","name_hi","Παπαλοάπαν",""
"Q583044","NEWvalue","name_hu","","Papaloapan"
"Q583044","DELvalue","name_id","Papaloapan",""
"Q583044","NEWvalue","name_it","","Papaloapan"
"Q583044","DELvalue","name_ja","Papaloapan",""
"Q583044","NEWvalue","name_nl","","Papaloapan"
"Q583044","MODvalue","name_pl","Papaloapan","Río Papaloapan"
"Q583044","MODvalue","name_pt","Río Papaloapan","Rio Papaloapan"
"Q583044","MODvalue","name_ru","Rio Papaloapan","Папалоапан"
"Q583044","DELvalue","name_sv","Папалоапан",""
"Q583044","NEWvalue","name_zh","","帕帕洛阿潘河"
"Q583044","MODvalue","name_es","Papaloapan River","Río Papaloapan"
"Q583044","MODvalue","name_el","Río Papaloapan","Παπαλοάπαν"
"Q583044","DELvalue","name_hi","Παπαλοάπαν",""
"Q583044","NEWvalue","name_hu","","Papaloapan"
"Q583044","DELvalue","name_id","Papaloapan",""
"Q583044","NEWvalue","name_it","","Papaloapan"
"Q583044","DELvalue","name_ja","Papaloapan",""
"Q583044","NEWvalue","name_nl","","Papaloapan"
"Q583044","MODvalue","name_pl","Papaloapan","Río Papaloapan"
"Q583044","MODvalue","name_pt","Río Papaloapan","Rio Papaloapan"
"Q583044","MODvalue","name_ru","Rio Papaloapan","Папалоапан"
"Q583044","DELvalue","name_sv","Папалоапан",""
"Q583044","NEWvalue","name_zh","","帕帕洛阿潘河"
"Q1241570","MODvalue","name_de","Donjek River","Donjek"
"Q1241570","DELvalue","name_es","Donjek River",""
"Q1241570","NEWvalue","name_nl","","Donjek"
"Q1241570","DELvalue","name_pl","Donjek River",""
"Q1241570","NEWvalue","name_sv","","Donjek"
"Q1241570","DELvalue","name_tr","Donjek River",""
"Q1241570","MODvalue","name_de","Donjek River","Donjek"
"Q1241570","DELvalue","name_es","Donjek River",""
"Q1241570","NEWvalue","name_nl","","Donjek"
"Q1241570","DELvalue","name_pl","Donjek River",""
"Q1241570","NEWvalue","name_sv","","Donjek"
"Q1241570","DELvalue","name_tr","Donjek River",""
"Q655754","MODvalue","name_de","Platte River","Platte"
"Q655754","MODvalue","name_es","Platte River","Río Platte"
"Q655754","MODvalue","name_fr","Río Platte","Platte"
"Q655754","DELvalue","name_el","Platte",""
"Q655754","NEWvalue","name_hu","","Platte"
"Q655754","DELvalue","name_id","Platte",""
"Q655754","NEWvalue","name_it","","Platte"
"Q655754","MODvalue","name_ja","Platte","プラット川"
"Q655754","MODvalue","name_ko","プラット川","플랫 강"
"Q655754","MODvalue","name_nl","플랫 강","Platte"
"Q655754","MODvalue","name_pt","Platte","Rio Platte"
"Q655754","MODvalue","name_ru","Rio Platte","Платт"
"Q655754","MODvalue","name_sv","Платт","Platte"
"Q655754","DELvalue","name_tr","Platte River",""
"Q655754","NEWvalue","name_zh","","普拉特河"
"Q655754","MODvalue","name_de","Platte River","Platte"
"Q655754","MODvalue","name_es","Platte River","Río Platte"
"Q655754","MODvalue","name_fr","Río Platte","Platte"
"Q655754","DELvalue","name_el","Platte",""
"Q655754","NEWvalue","name_hu","","Platte"
"Q655754","DELvalue","name_id","Platte",""
"Q655754","NEWvalue","name_it","","Platte"
"Q655754","MODvalue","name_ja","Platte","プラット川"
"Q655754","MODvalue","name_ko","プラット川","플랫 강"
"Q655754","MODvalue","name_nl","플랫 강","Platte"
"Q655754","MODvalue","name_pt","Platte","Rio Platte"
"Q655754","MODvalue","name_ru","Rio Platte","Платт"
"Q655754","MODvalue","name_sv","Платт","Platte"
"Q655754","DELvalue","name_tr","Platte River",""
"Q655754","NEWvalue","name_zh","","普拉特河"
"Q59446","MODvalue","name_de","Moose River","Moose"
"Q59446","MODvalue","name_es","Moose River","Río Moose"
"Q59446","MODvalue","name_fr","Río Moose","rivière Moose"
"Q59446","DELvalue","name_el","rivière Moose",""
"Q59446","NEWvalue","name_it","","Moose"
"Q59446","MODvalue","name_ja","Moose","ムース川"
"Q59446","MODvalue","name_ko","ムース川","무스 강"
"Q59446","MODvalue","name_nl","무스 강","Moose"
"Q59446","DELvalue","name_pl","Moose River",""
"Q59446","NEWvalue","name_ru","","Мус"
"Q59446","MODvalue","name_sv","Мус","Moose"
"Q59446","DELvalue","name_tr","Moose River",""
"Q44163","MODvalue","name_es","Koksoak River","Río Koksoak"
"Q44163","MODvalue","name_fr","Río Koksoak","rivière Koksoak"
"Q44163","DELvalue","name_el","rivière Koksoak",""
"Q44163","NEWvalue","name_it","","Koksoak"
"Q44163","MODvalue","name_ja","Koksoak","コクソアク川"
"Q44163","DELvalue","name_ko","コクソアク川",""
"Q44163","NEWvalue","name_nl","","Koksoak"
"Q44163","MODvalue","name_pl","Koksoak River","Koksoak"
"Q44163","DELvalue","name_pt","Koksoak",""
"Q44163","NEWvalue","name_ru","","Коксоак"
"Q44163","MODvalue","name_sv","Коксоак","Koksoakfloden"
"Q44163","DELvalue","name_tr","Koksoakfloden",""
"Q1529669","MODvalue","name_de","White River","White"
"Q1529669","MODvalue","name_es","White River","White"
"Q1529669","DELvalue","name_el","White River",""
"Q1529669","NEWvalue","name_it","","White"
"Q1529669","DELvalue","name_ja","White River",""
"Q1529669","NEWvalue","name_nl","","White"
"Q1529669","MODvalue","name_pl","White River","White"
"Q1529669","DELvalue","name_pt","White River",""
"Q1529669","NEWvalue","name_ru","","Уайт-Ривер"
"Q1529669","DELvalue","name_sv","Уайт-Ривер",""
"Q1529669","NEWvalue","name_zh","","白河"
"Q3318","MODvalue","name_de","Churchill River","Churchill"
"Q3318","MODvalue","name_es","Churchill River","Churchill"
"Q3318","MODvalue","name_fr","Churchill","rivière Churchill"
"Q3318","DELvalue","name_el","rivière Churchill",""
"Q3318","NEWvalue","name_it","","Churchill"
"Q3318","MODvalue","name_ja","Churchill","チャーチル川"
"Q3318","DELvalue","name_ko","チャーチル川",""
"Q3318","NEWvalue","name_nl","","Churchill"
"Q3318","MODvalue","name_pt","Churchill","Rio Churchill"
"Q3318","MODvalue","name_ru","Rio Churchill","Черчилл"
"Q3318","MODvalue","name_sv","Черчилл","Churchillfloden"
"Q3318","DELvalue","name_tr","Churchillfloden",""
"Q3318","MODvalue","name_de","Churchill River","Churchill"
